ID,Region,OrgSize,Tenure,R45a,R45b,R45c,R45d,R45e,R90a,R90b,R90c,R87a,R87b,R87c,R87d,R87e
1859,CentralEast,8,18,1,2,1,2,1,3,3,4,4,5,4,5,4
1860,CentralEast,5,25,1,3,1,2,1,3,4,2,6,5,5,5,4
1861,CentralEast,4,22,3,3,1,3,1,4,3,5,5,5,3,5,6
1862,CentralEast,7,29,1,1,1,1,1,5,4,3,3,4,4,4,3
1863,CentralEast,5,3,1,2,2,2,1,3,5,3,3,5,4,4,5
1864,CentralEast,8,4,3,4,1,1,1,4,3,3,5,5,4,4,4
1865,CentralEast,7,20,4,3,3,2,3,2,3,3,5,5,5,3,5
1866,CentralEast,4,29,1,2,1,2,1,4,5,5,3,4,5,5,5
1867,CentralEast,4,28,2,4,1,1,1,2,3,4,5,5,5,5,5
1868,CentralEast,4,19,4,3,2,1,1,4,5,5,3,4,5,5,4
1869,CentralEast,4,13,2,2,1,2,1,3,3,5,4,4,3,3,6
1870,CentralEast,6,19,2,4,2,1,1,3,3,4,3,3,4,5,4
1871,CentralEast,4,9,2,4,3,1,2,4,3,4,5,5,4,4,3
1872,CentralEast,6,1,4,3,3,2,3,2,4,4,5,4,5,4,3
1873,CentralEast,5,3,2,4,2,1,1,4,4,5,5,5,5,5,3
1874,CentralEast,4,23,1,1,1,1,1,3,3,3,4,4,3,3,3
1875,CentralEast,4,15,4,4,4,3,2,5,5,5,4,3,5,3,6
1876,CentralEast,4,10,1,2,2,3,1,3,3,5,4,4,5,5,5
1877,CentralEast,6,23,1,4,1,1,1,4,3,5,3,5,5,4,3
1878,CentralEast,5,22,4,3,2,1,1,5,4,5,3,5,3,5,3
1879,CentralEast,7,3,2,2,3,1,2,5,5,4,5,5,4,4,5
1880,CentralEast,4,3,2,2,3,1,1,3,4,4,5,4,4,4,3
1881,CentralEast,4,9,1,1,3,2,2,3,3,2,3,3,5,5,6
1882,CentralEast,4,6,1,2,4,1,1,4,3,4,3,5,3,5,3
1883,CentralEast,4,33,4,2,2,3,1,3,3,5,5,5,4,4,3
1884,CentralEast,5,21,3,2,2,1,1,2,2,4,3,3,3,3,2
1885,CentralEast,7,9,1,3,1,2,2,5,5,5,5,4,5,4,5
1886,CentralEast,4,24,2,2,1,2,2,3,4,5,5,4,5,4,6
1887,CentralEast,4,14,3,3,2,2,1,5,5,3,4,4,3,3,4
1888,CentralEast,6,3,2,2,2,3,1,4,2,3,5,5,4,5,6
1889,CentralEast,7,31,3,2,2,1,1,3,2,3,4,5,3,4,5
1890,CentralEast,8,15,1,1,1,3,2,4,3,3,5,5,4,5,5
1891,CentralEast,4,9,4,3,4,1,1,4,4,5,5,3,3,3,5
1892,CentralEast,8,34,1,2,3,1,1,4,4,5,6,6,6,6,3
1893,CentralEast,4,24,2,2,3,1,1,5,4,4,4,4,5,3,4
1894,CentralEast,4,8,4,1,2,3,1,3,3,5,5,5,3,5,6
1895,CentralEast,5,6,1,3,2,1,1,3,2,5,4,3,3,3,5
1896,CentralEast,5,26,2,4,2,2,2,5,5,5,6,6,6,6,5
1897,CentralEast,5,10,1,4,1,2,1,5,5,5,4,5,4,5,5
1898,CentralEast,4,10,2,2,3,2,1,4,4,3,3,3,5,5,4
1899,CentralEast,6,7,1,4,1,3,1,3,4,3,4,5,3,4,5
1900,CentralEast,8,1,1,3,3,3,2,4,4,4,5,4,5,5,3
1901,CentralEast,7,22,2,2,1,1,1,4,5,5,3,4,3,5,5
1902,CentralEast,4,9,2,1,1,1,2,4,4,3,4,4,4,5,5
1903,CentralEast,5,18,3,3,2,1,1,3,3,4,5,5,5,6,6
1904,CentralEast,4,8,4,4,4,3,2,3,2,5,5,3,5,5,4
1905,CentralEast,4,17,1,4,3,1,1,2,2,3,6,5,5,5,5
1906,CentralEast,6,6,2,2,1,2,2,3,3,3,5,4,5,5,3
1907,CentralEast,4,2,1,2,2,1,2,4,3,4,4,4,5,6,3
1908,CentralEast,4,18,2,3,3,1,1,4,4,4,5,3,5,6,5
1909,CentralEast,8,24,4,4,3,2,3,4,4,5,6,5,5,3,5
1910,CentralEast,8,5,2,2,1,2,1,2,2,3,4,3,4,4,5
1911,CentralEast,8,12,2,3,3,2,2,3,3,5,5,3,4,3,5
1912,CentralEast,4,16,3,2,1,1,1,4,4,5,5,3,3,5,5
1913,CentralEast,4,2,2,2,3,2,2,4,4,5,6,5,5,5,5
1914,CentralEast,5,22,2,4,2,1,1,4,3,5,5,5,3,5,6
1915,CentralEast,4,4,1,2,1,2,2,3,2,2,5,3,3,5,3
1916,CentralEast,4,19,1,1,1,2,2,4,4,5,6,6,5,6,5
1917,CentralEast,5,3,4,4,4,3,3,3,3,4,5,5,4,4,6
1918,CentralEast,6,30,4,4,2,1,2,4,5,5,4,5,5,4,6
1919,CentralEast,6,1,2,3,4,1,1,2,3,3,4,4,3,4,5
1920,CentralEast,4,11,3,4,3,1,1,3,3,4,5,5,3,5,5
1921,CentralEast,4,17,2,2,1,1,1,3,3,3,5,6,5,6,5
1922,CentralEast,8,4,2,3,1,2,1,4,4,5,3,4,3,3,5
1923,CentralEast,8,17,1,1,2,2,2,3,4,4,4,4,5,6,5
1924,CentralEast,4,33,4,3,3,2,1,5,5,5,5,5,3,3,6
1925,CentralEast,7,33,1,1,2,1,2,3,3,3,3,2,2,3,2
1926,CentralEast,8,12,2,4,1,1,2,4,4,4,6,5,4,6,4
1927,CentralEast,4,36,4,3,4,1,2,2,4,5,6,4,5,3,4
1928,CentralEast,4,9,2,2,1,2,1,5,4,5,5,5,5,5,5
1929,CentralEast,5,22,2,2,1,1,2,4,3,5,3,3,2,3,2
1930,CentralEast,5,8,1,1,1,2,3,5,4,3,5,6,5,5,3
1931,CentralEast,4,10,4,4,2,2,2,5,5,5,5,5,5,6,3
1932,CentralEast,5,7,2,1,2,1,2,3,2,2,5,4,5,5,4
1933,CentralEast,6,5,1,1,1,1,1,5,3,3,5,5,5,5,3
1934,CentralEast,8,27,3,1,1,2,1,4,4,5,5,4,3,5,3
1935,CentralEast,4,18,4,2,1,3,2,4,4,5,4,3,3,5,3
1936,CentralEast,4,35,4,4,2,2,2,4,4,4,6,5,4,5,6
1937,CentralEast,4,23,3,4,2,1,1,4,3,3,6,6,4,4,6
1938,CentralEast,5,14,1,4,2,1,1,3,3,5,4,3,3,4,4
1939,CentralEast,5,37,1,2,1,1,2,4,3,4,3,3,2,3,2
1940,CentralEast,8,7,3,1,2,1,2,5,4,5,5,5,5,5,6
1941,CentralEast,8,3,3,4,4,1,1,4,4,5,5,4,5,5,6
1942,CentralEast,4,15,4,3,1,1,2,4,3,5,4,5,5,3,5
1943,CentralEast,8,37,4,3,2,1,2,4,5,5,5,5,6,5,5
1944,CentralEast,4,35,1,1,2,1,1,4,5,4,5,4,6,3,3
1945,CentralEast,4,12,1,2,1,3,1,3,3,4,3,4,5,4,4
1946,CentralEast,8,16,1,2,2,1,1,4,4,5,5,5,4,4,5
1947,CentralEast,8,9,1,4,2,3,2,4,2,4,5,4,5,5,5
1948,CentralEast,7,2,2,1,2,2,2,4,4,3,5,4,3,5,4
1949,CentralEast,4,2,4,1,2,2,1,4,5,4,5,3,5,3,5
1950,CentralEast,4,5,3,2,2,1,1,3,4,4,4,3,4,6,5
1951,CentralEast,6,3,2,2,1,2,1,4,4,4,4,3,4,3,6
1952,CentralEast,5,11,1,1,1,1,1,4,2,4,4,4,6,6,5
1953,CentralEast,4,1,1,3,2,1,1,4,5,5,5,4,5,3,5
1954,CentralEast,6,2,4,2,2,3,3,4,4,4,4,6,3,6,5
1955,CentralEast,7,15,4,4,3,2,2,3,5,5,4,6,5,5,6
1956,CentralEast,8,27,1,1,1,3,3,2,4,5,3,6,3,5,5
1957,CentralEast,7,1,1,2,1,1,1,3,4,4,6,6,5,3,3
1958,CentralEast,4,32,3,4,1,1,3,5,4,4,5,3,3,4,6
1959,CentralEast,7,19,3,2,2,1,1,3,5,3,4,3,3,3,5
1960,CentralEast,4,8,2,1,3,1,2,4,4,5,3,5,4,5,5
1961,CentralEast,4,3,3,2,4,2,3,5,2,5,6,3,5,3,5
1962,CentralEast,4,11,2,3,2,2,2,4,4,5,5,6,5,4,5
1963,CentralEast,5,3,1,1,1,2,1,3,5,2,4,5,4,3,5
1964,CentralEast,5,17,3,3,1,2,1,2,2,2,4,5,5,4,5
1965,CentralEast,4,3,1,2,2,1,1,4,5,4,5,4,5,3,5
1966,CentralEast,6,13,4,3,3,1,1,4,4,5,3,3,3,3,3
1967,CentralEast,4,4,4,4,3,3,2,3,4,4,5,5,4,3,5
1968,CentralEast,4,3,3,3,3,3,3,4,4,4,5,5,3,4,6
1969,CentralEast,4,15,1,4,2,3,1,4,3,5,3,6,5,5,3
1970,CentralEast,4,18,2,3,2,2,1,4,5,5,3,4,3,3,3
1971,CentralEast,5,36,3,1,1,1,1,4,5,5,5,6,3,4,5
1972,CentralEast,7,5,1,1,1,1,1,3,3,3,3,4,3,3,3
1973,CentralEast,4,8,1,2,2,1,1,4,4,4,4,6,4,5,6
1974,CentralEast,5,26,1,2,2,1,2,2,2,2,5,5,5,6,5
1975,CentralEast,5,7,4,1,2,2,1,3,5,3,5,4,5,5,4
1976,CentralEast,4,10,2,2,1,2,3,3,5,5,4,5,5,4,5
1977,CentralEast,5,11,2,4,5,3,3,2,3,5,4,4,3,3,3
1978,CentralEast,6,18,2,3,3,2,1,5,4,5,6,5,6,4,6
1979,CentralEast,4,19,2,2,3,2,1,4,4,4,6,5,5,4,4
1980,CentralEast,5,27,3,4,4,3,2,2,5,4,5,4,4,3,4
1981,CentralEast,7,27,2,4,4,1,1,3,4,5,3,4,3,3,4
1982,CentralEast,5,6,1,4,1,2,4,3,3,3,5,5,6,4,5
1983,CentralEast,5,4,1,2,1,1,1,3,4,3,5,3,5,4,4
1984,CentralEast,7,9,1,3,1,3,2,3,3,4,5,5,4,3,4
1985,CentralEast,4,19,1,2,1,1,1,5,4,5,5,4,4,3,5
1986,CentralEast,4,19,2,2,1,1,1,4,3,5,3,6,6,3,5
1987,CentralEast,4,18,2,4,1,2,1,4,4,4,5,5,5,6,3
1988,CentralEast,4,29,1,3,1,2,1,4,3,5,5,3,4,5,5
1989,CentralEast,8,14,4,2,3,3,4,5,5,5,5,4,5,3,4
1990,CentralEast,5,24,1,1,1,2,2,2,2,2,5,5,3,5,4
1991,CentralEast,8,28,1,3,2,2,3,4,3,4,5,3,4,5,3
1992,CentralEast,4,18,1,1,1,1,1,3,3,3,4,3,6,5,4
1993,CentralEast,7,9,2,2,1,1,1,5,4,4,4,6,6,3,5
1994,CentralEast,4,15,1,1,1,1,1,3,4,4,6,6,4,5,5
1995,CentralEast,4,13,4,4,4,3,1,3,4,4,5,3,3,6,3
1996,CentralEast,4,19,4,2,2,1,2,4,5,4,3,2,3,3,6
1997,CentralEast,4,3,2,2,1,2,2,3,4,4,3,3,3,2,5
1998,CentralEast,5,17,2,4,4,3,2,4,4,3,6,5,6,3,6
1999,CentralEast,5,4,2,3,1,1,1,3,3,3,4,4,3,3,3
2000,CentralEast,4,30,2,2,2,1,1,2,3,2,6,5,5,3,6
2001,NorthEast,4,6,5,5,5,5,5,2,2,2,1,1,2,1,1
2002,NorthEast,5,1,5,5,5,4,4,2,2,2,2,2,2,1,1
2003,NorthEast,5,8,1,2,2,1,2,4,4,4,6,6,6,6,6
2004,NorthEast,4,5,2,1,1,1,2,5,5,5,6,6,6,6,6
2005,NorthEast,4,9,1,1,1,1,1,5,5,5,6,6,6,6,6
2006,NorthEast,4,14,1,1,1,1,1,4,5,5,6,6,6,6,6
2007,NorthEast,6,1,1,1,1,1,1,5,5,5,6,6,6,6,6
2008,NorthEast,5,6,5,5,5,4,4,2,2,2,2,2,2,1,1
2009,NorthEast,5,3,5,5,5,4,4,2,2,2,2,2,2,1,1
2010,NorthEast,4,11,5,5,5,4,4,2,2,3,2,2,2,1,2
2011,NorthEast,5,16,5,5,5,4,4,2,2,2,2,2,2,1,2
2012,NorthEast,4,9,1,1,1,1,1,5,5,5,6,6,6,6,6
2013,NorthEast,4,6,1,1,1,1,1,5,5,5,6,6,6,6,6
2014,NorthEast,6,9,1,1,1,1,1,5,5,5,6,6,6,6,6
2015,NorthEast,6,9,1,1,1,1,1,5,5,5,6,6,6,6,6
2016,NorthEast,5,10,5,5,4,4,4,2,2,3,2,2,2,1,2
2017,NorthEast,5,7,4,5,4,4,4,2,2,4,2,2,2,1,2
2018,NorthEast,6,10,2,5,4,4,4,2,2,5,2,2,2,1,2
2019,NorthEast,6,9,3,5,4,4,4,2,2,4,2,2,2,2,2
2020,NorthEast,6,9,2,5,4,4,3,2,2,4,2,2,2,2,2
2021,NorthEast,5,14,3,5,4,4,4,2,2,4,2,2,2,2,2
2022,NorthEast,4,6,2,5,4,4,3,2,2,3,2,2,2,2,2
2023,NorthEast,4,8,2,5,4,2,1,2,2,3,2,2,2,2,2
2024,NorthEast,6,7,1,1,1,2,2,5,5,4,6,6,6,6,6
2025,NorthEast,4,9,3,1,1,1,1,5,5,5,6,6,6,6,6
2026,NorthEast,4,6,2,1,2,2,2,5,5,5,6,6,6,6,6
2027,NorthEast,7,2,1,1,1,1,1,5,5,5,6,6,6,6,6
2028,NorthEast,4,17,2,1,1,1,1,5,5,5,6,6,6,6,6
2029,NorthEast,4,4,2,5,3,1,1,2,2,4,2,2,2,2,2
2030,NorthEast,4,5,2,1,2,1,2,5,5,4,6,6,6,6,6
2031,NorthEast,6,1,1,2,1,1,1,5,5,4,6,6,6,6,6
2032,NorthEast,4,6,2,5,2,1,1,2,2,4,2,2,2,2,2
2033,NorthEast,7,13,2,4,2,2,1,2,2,4,2,2,2,2,2
2034,NorthEast,5,5,2,3,1,1,2,2,2,4,2,2,2,2,2
2035,NorthEast,5,1,2,2,2,1,1,5,5,4,6,6,6,6,6
2036,NorthEast,5,19,4,3,2,1,2,5,5,5,6,6,6,6,6
2037,NorthEast,7,10,2,3,3,1,1,5,5,4,6,6,6,6,6
2038,NorthEast,4,12,3,3,3,1,1,2,2,4,3,2,3,2,2
2039,NorthEast,5,3,1,3,3,1,2,5,4,5,6,6,6,6,6
2040,NorthEast,5,5,2,4,3,2,2,5,5,4,6,6,6,6,6
2041,NorthEast,4,17,2,4,3,1,1,2,4,4,3,2,3,2,2
2042,NorthEast,6,6,2,4,1,2,1,2,3,4,3,2,3,2,2
2043,NorthEast,5,6,3,4,2,2,1,5,5,5,6,6,6,6,6
2044,NorthEast,5,21,3,4,2,1,2,5,4,5,6,6,6,6,6
2045,NorthEast,4,8,3,1,2,2,1,5,4,5,6,6,6,6,6
2046,NorthEast,5,17,4,4,3,2,1,5,4,5,6,6,6,6,6
2047,NorthEast,4,28,2,3,2,2,1,3,4,4,3,2,3,2,2
2048,NorthEast,5,10,2,3,2,2,1,5,4,3,6,6,6,6,6
2049,NorthEast,4,14,3,3,3,2,1,5,4,5,6,6,6,6,6
2050,NorthEast,4,7,2,2,1,2,2,4,4,5,6,6,6,6,6
2051,NorthEast,5,9,3,3,3,2,1,3,3,5,3,2,3,2,2
2052,NorthEast,5,1,2,2,2,2,1,3,4,4,3,2,3,2,2
2053,NorthEast,5,1,2,3,2,1,1,4,4,4,3,2,3,2,2
2054,NorthEast,5,10,2,3,2,1,2,4,3,3,3,2,3,2,2
2055,NorthEast,5,6,2,1,2,2,1,3,4,4,3,2,3,2,2
2056,NorthEast,4,9,3,3,2,1,1,3,4,4,3,2,3,2,2
2057,NorthEast,4,8,1,3,2,1,1,4,3,3,6,6,6,6,6
2058,NorthEast,5,5,1,3,2,3,2,4,3,5,3,2,3,2,2
2059,NorthEast,8,7,1,2,1,2,2,4,4,4,6,6,6,6,6
2060,NorthEast,6,4,2,1,1,1,1,3,4,4,6,6,6,6,6
2061,NorthEast,4,5,3,3,2,1,1,4,5,5,6,5,6,5,6
2062,NorthEast,6,12,3,2,2,2,1,3,3,5,6,5,6,6,5
2063,NorthEast,4,11,2,2,1,2,1,3,3,3,6,5,6,5,6
2064,NorthEast,5,10,3,4,2,3,1,4,5,5,3,4,3,2,2
2065,NorthEast,4,5,2,3,2,2,1,4,3,4,3,4,3,2,2
2066,NorthEast,6,11,4,2,3,3,1,4,4,3,6,4,6,4,6
2067,NorthEast,6,3,2,4,2,1,1,5,4,4,5,4,5,5,4
2068,NorthEast,7,17,4,2,2,2,3,4,4,5,5,5,5,4,5
2069,NorthEast,4,11,2,2,1,1,1,4,4,5,5,4,5,6,6
2070,NorthEast,4,1,2,3,2,1,1,4,5,5,4,5,5,4,5
2071,NorthEast,5,22,2,2,1,1,1,5,4,5,5,5,5,5,5
2072,NorthEast,5,28,3,3,2,1,2,4,4,5,5,5,5,4,4
2073,NorthEast,4,22,3,3,2,1,1,4,5,4,5,6,5,5,4
2074,NorthEast,7,27,1,3,3,3,2,3,4,5,4,4,4,4,4
2075,NorthEast,6,1,2,3,1,2,2,3,4,4,5,5,5,4,5
2076,NorthEast,4,8,1,2,2,2,2,4,4,4,5,4,4,5,4
2077,NorthEast,4,2,1,3,1,2,2,4,4,4,5,5,5,5,5
2078,NorthEast,4,25,4,3,1,2,2,3,4,5,4,4,4,3,4
2079,NorthEast,8,1,4,3,3,2,2,4,4,5,4,4,5,4,4
2080,NorthEast,4,17,2,3,3,2,2,4,4,5,5,5,5,5,5
2081,NorthEast,5,3,1,3,2,1,1,4,4,3,4,5,5,5,4
2082,NorthEast,7,6,3,2,2,1,1,3,3,3,4,4,4,3,4
2083,NorthEast,5,13,4,2,3,1,1,4,4,4,4,4,5,4,4
2084,NorthEast,7,3,3,4,3,2,1,3,4,5,5,5,5,4,5
2085,NorthEast,6,1,3,2,2,2,2,4,4,5,4,3,4,4,4
2086,NorthEast,4,1,1,4,1,1,1,3,3,3,4,5,4,4,3
2087,NorthEast,4,1,2,2,1,2,3,4,4,4,5,5,5,6,5
2088,NorthEast,8,2,3,4,1,1,1,3,4,4,4,4,5,4,4
2089,NorthEast,4,2,2,3,3,1,1,4,4,4,5,6,5,6,5
2090,NorthEast,4,4,1,3,1,1,1,4,3,4,5,5,4,5,5
2091,NorthEast,6,18,3,4,3,2,2,4,4,5,4,4,5,4,4
2092,NorthEast,4,22,3,4,2,1,2,4,4,5,4,5,5,4,5
2093,NorthEast,7,28,3,4,2,3,3,4,4,5,4,4,5,4,4
2094,NorthEast,4,1,2,2,2,1,1,4,4,4,5,5,6,5,5
2095,NorthEast,4,23,3,3,3,1,2,4,4,5,4,4,5,5,4
2096,NorthEast,7,7,3,4,1,1,2,3,3,5,4,3,4,3,4
2097,NorthEast,7,21,2,2,2,2,1,3,4,4,4,4,5,4,4
2098,NorthEast,4,12,3,2,3,3,3,4,4,5,5,5,5,4,5
2099,NorthEast,4,1,2,2,2,1,1,3,3,3,5,5,5,4,5
2100,NorthEast,4,5,4,4,1,1,1,4,5,4,5,5,5,5,5
2101,NorthEast,7,38,1,2,1,1,1,4,5,5,5,6,5,6,5
2102,NorthEast,4,1,1,2,4,2,2,4,4,5,5,5,5,5,5
2103,NorthEast,4,1,2,2,1,1,1,3,3,3,4,5,4,3,4
2104,NorthEast,8,21,1,3,3,3,3,3,4,4,5,5,5,4,5
2105,NorthEast,4,17,2,3,4,3,2,3,4,5,4,4,4,3,4
2106,NorthEast,5,1,2,4,1,1,1,4,4,5,5,6,5,5,4
2107,NorthEast,4,3,1,3,1,2,2,4,4,5,4,5,4,5,4
2108,NorthEast,8,11,3,4,3,3,1,3,4,3,4,4,4,3,4
2109,NorthEast,4,8,1,2,2,1,1,4,4,3,4,4,4,4,4
2110,NorthEast,4,23,2,2,2,1,1,3,3,3,5,5,5,5,5
2111,NorthEast,4,4,3,3,3,2,3,4,3,5,4,3,4,3,4
2112,NorthEast,4,2,1,2,1,1,1,3,3,3,5,5,5,5,5
2113,NorthEast,8,2,1,2,1,1,1,3,3,3,4,4,4,3,4
2114,NorthEast,4,2,2,2,2,1,1,4,5,4,5,4,5,4,4
2115,NorthEast,4,2,3,2,1,1,1,3,4,5,4,5,4,4,4
2116,NorthEast,8,39,3,2,2,3,2,4,5,5,3,4,4,4,3
2117,NorthEast,4,20,4,4,2,1,1,4,5,4,5,5,5,4,5
2118,NorthEast,4,20,1,2,1,1,1,4,4,5,5,5,5,4,4
2119,NorthEast,4,1,4,3,3,1,1,4,4,5,5,4,5,5,4
2120,NorthEast,4,30,2,4,2,1,1,4,4,5,4,5,4,4,3
2121,NorthEast,4,1,4,4,3,1,1,3,4,5,5,4,4,4,5
2122,NorthEast,4,16,4,4,3,2,1,3,4,5,5,4,5,4,5
2123,NorthEast,7,27,2,2,1,1,1,4,4,3,5,4,5,5,5
2124,NorthEast,7,8,2,2,2,1,1,4,4,4,5,5,5,5,5
2125,NorthEast,4,2,4,4,4,1,1,4,4,4,3,3,4,3,3
2126,NorthEast,4,6,1,4,3,1,2,4,4,5,4,4,4,4,3
2127,NorthEast,7,2,1,2,3,2,3,4,4,5,5,5,5,5,4
2128,NorthEast,4,6,3,3,1,2,3,4,4,3,5,4,5,5,5
2129,NorthEast,4,1,2,2,1,1,2,5,5,5,5,5,5,5,4
2130,NorthEast,6,12,3,2,2,2,2,4,4,5,5,4,5,5,4
2131,NorthEast,4,11,1,4,4,1,1,3,3,3,4,3,4,4,4
2132,NorthEast,7,16,3,3,3,1,1,4,4,4,4,4,5,5,5
2133,NorthEast,4,3,1,3,2,1,1,3,3,4,4,4,5,4,4
2134,NorthEast,7,3,4,4,3,3,1,4,4,5,4,4,5,4,4
2135,NorthEast,4,1,4,4,1,1,1,3,4,4,4,4,4,4,4
2136,NorthEast,5,21,3,3,3,1,2,4,5,5,5,5,6,5,5
2137,NorthEast,5,24,1,4,3,1,1,3,3,3,5,4,5,4,5
2138,NorthEast,7,2,3,4,4,2,3,4,5,5,5,5,5,4,5
2139,NorthEast,5,11,1,3,3,1,1,4,4,4,4,4,4,4,4
2140,NorthEast,4,4,4,2,2,3,3,4,4,5,4,4,4,5,4
2141,NorthEast,5,14,1,2,2,1,1,4,5,4,4,4,4,4,3
2142,NorthEast,4,7,2,4,1,1,1,4,4,4,4,4,4,4,4
2143,NorthEast,4,9,2,2,1,1,1,4,4,4,4,4,4,5,4
2144,NorthEast,8,12,2,2,2,1,1,4,4,4,5,4,5,5,5
2145,NorthEast,5,3,1,2,1,1,1,4,3,3,5,5,5,5,4
2146,NorthEast,4,3,2,3,1,1,1,3,3,4,5,5,5,5,4
2147,NorthEast,6,38,3,4,2,1,1,3,4,4,5,5,5,6,5
2148,NorthEast,5,18,3,4,3,3,3,4,4,5,3,3,4,4,3
2149,NorthEast,4,15,3,3,3,3,3,4,5,5,5,6,6,6,5
2150,NorthEast,4,1,3,4,2,2,2,4,4,5,4,4,4,4,4
2151,NorthEast,4,3,2,2,1,1,1,4,4,5,3,4,5,4,4
2152,NorthEast,5,20,1,2,1,1,1,3,4,3,4,5,4,4,4
2153,NorthEast,4,3,2,2,1,1,1,3,3,4,4,5,4,5,4
2154,NorthEast,7,10,4,2,1,1,1,3,5,4,3,5,4,4,3
2155,NorthEast,6,22,4,2,2,2,1,4,5,4,5,5,5,5,5
2156,NorthEast,7,2,3,4,2,1,2,3,3,5,4,3,4,3,4
2157,NorthEast,4,2,4,4,2,2,2,3,3,5,4,4,4,4,5
2158,NorthEast,4,1,2,2,2,1,1,4,5,5,4,5,4,5,4
2159,NorthEast,4,3,3,2,2,2,1,4,3,4,5,5,5,6,5
2160,NorthEast,4,1,4,3,1,1,1,3,4,5,5,5,5,6,5
2161,NorthEast,4,1,1,3,2,1,1,4,5,4,4,5,4,5,4
2162,NorthEast,4,5,3,3,2,2,1,3,4,4,5,5,5,6,5
2163,NorthEast,6,34,1,4,3,3,2,3,3,3,5,5,4,3,4
2164,NorthEast,4,10,2,2,4,3,3,3,5,3,4,4,5,4,5
2165,NorthEast,8,8,3,4,3,2,2,3,4,5,4,3,4,3,4
2166,NorthEast,4,28,1,3,4,3,3,4,3,4,5,4,5,4,5
2167,NorthEast,7,1,4,3,1,1,1,4,5,5,5,4,5,5,5
2168,NorthEast,5,17,3,4,4,3,3,4,5,5,5,3,5,4,4
2169,NorthEast,7,20,1,2,1,1,1,3,4,4,3,3,4,3,3
2170,NorthEast,6,19,2,3,3,1,1,4,4,3,5,5,5,5,5
2171,NorthEast,4,20,1,3,1,1,1,3,3,3,5,5,5,3,4
2172,NorthEast,4,5,1,3,4,2,1,4,4,5,4,4,4,4,3
2173,NorthEast,7,2,3,4,4,3,3,4,5,5,4,4,4,3,5
2174,NorthEast,4,39,3,2,1,1,1,4,3,4,5,5,5,5,5
2175,NorthEast,4,28,1,3,1,1,1,4,3,5,5,5,5,5,4
2176,NorthEast,7,10,3,3,3,3,3,4,4,4,4,3,4,3,4
2177,NorthEast,7,2,4,3,1,1,1,4,4,4,5,5,5,5,5
2178,NorthEast,6,1,2,3,3,3,2,3,3,3,5,5,4,3,4
2179,NorthEast,4,1,3,4,3,1,1,3,4,5,4,4,4,3,4
2180,NorthEast,4,24,2,3,2,1,1,4,3,4,5,5,5,5,6
2181,NorthEast,6,29,1,4,1,2,2,4,4,3,5,3,4,3,4
2182,NorthEast,5,1,3,3,2,1,1,4,4,4,5,3,4,3,5
2183,NorthEast,4,21,3,1,2,2,1,3,4,3,5,5,5,5,5
2184,NorthEast,4,14,3,2,3,2,1,3,3,3,5,5,5,5,5
2185,NorthEast,7,15,3,4,1,2,1,4,5,4,5,4,5,5,5
2186,NorthEast,5,14,4,4,2,2,1,4,5,5,5,4,5,5,5
2187,NorthEast,4,10,2,4,1,2,2,4,4,5,4,4,4,4,3
2188,NorthEast,4,27,1,3,4,3,2,4,4,4,5,5,6,5,5
2189,NorthEast,7,2,2,3,1,1,1,3,5,5,5,3,4,4,4
2190,NorthEast,8,15,2,4,1,1,1,3,4,4,4,3,5,4,4
2191,NorthEast,7,2,3,1,4,3,3,4,4,5,5,3,5,4,6
2192,NorthEast,4,23,2,1,1,1,1,4,4,5,4,3,4,3,3
2193,NorthEast,5,17,2,1,1,1,1,3,5,4,4,5,5,5,3
2194,NorthEast,7,4,2,2,1,1,1,3,4,5,4,4,5,4,4
2195,NorthEast,4,10,3,4,3,2,2,3,4,4,5,3,5,3,5
2196,NorthEast,4,16,3,2,2,1,2,4,4,3,5,4,5,5,4
2197,NorthEast,8,3,2,1,1,1,2,3,4,5,3,3,4,3,4
2198,NorthEast,4,4,4,4,3,2,2,4,5,5,4,3,5,4,5
2199,NorthEast,4,10,2,2,1,2,1,4,3,4,3,5,4,4,4
2200,NorthEast,6,9,4,4,3,3,3,4,4,5,5,4,5,3,4
2201,NorthEast,4,2,3,3,3,2,1,4,5,5,4,3,4,5,4
2202,NorthEast,4,19,2,4,2,1,1,4,4,3,5,5,5,4,3
2203,NorthEast,4,2,1,3,1,1,1,3,3,3,5,5,4,5,3
2204,NorthEast,4,21,3,4,3,2,2,3,5,5,4,4,5,4,4
2205,NorthEast,4,12,2,2,2,1,2,4,4,5,3,3,3,3,3
2206,NorthEast,4,1,1,2,2,1,1,5,5,5,4,3,5,5,4
2207,NorthEast,6,10,2,3,1,1,1,3,4,4,4,4,5,4,3
2208,NorthEast,7,2,2,4,1,1,1,4,4,4,5,5,5,5,5
2209,NorthEast,4,17,3,2,1,1,1,4,5,4,4,5,5,5,3
2210,NorthEast,8,5,2,3,1,1,1,4,3,5,5,5,6,6,6
2211,NorthEast,6,1,1,4,3,1,1,4,4,3,4,3,4,3,4
2212,NorthEast,8,1,4,4,3,2,2,5,5,5,5,3,5,4,5
2213,NorthEast,4,18,2,3,3,1,3,5,5,5,5,3,5,4,5
2214,NorthEast,7,30,2,3,1,2,3,4,4,4,5,3,4,4,3
2215,NorthEast,6,13,2,2,3,1,1,4,3,3,3,4,5,5,5
